연도,발전원,지역구분,시도구분,개수,용량,지역개수,지역용량
2017,태양광,강원,강릉시,124,18929,1560,"196,297.24"
2017,태양광,강원,고성군,100,22305,1560,"196,297.24"
2017,태양광,강원,동해시,26,2516,1560,"196,297.24"
2017,태양광,강원,삼척시,54,8493,1560,"196,297.24"
2017,태양광,강원,속초시,32,2859,1560,"196,297.24"
2017,태양광,강원,양구군,246,26197,1560,"196,297.24"
2017,태양광,강원,양양군,17,2091,1560,"196,297.24"
2017,태양광,강원,영월군,84,9722,1560,"196,297.24"
2017,태양광,강원,원주시,195,22938.24,1560,"196,297.24"
2017,태양광,강원,인제군,115,12555,1560,"196,297.24"
2017,태양광,강원,정선군,53,7412,1560,"196,297.24"
2017,태양광,강원,철원군,89,13011,1560,"196,297.24"
2017,태양광,강원,춘천시,123,9216,1560,"196,297.24"
2017,태양광,강원,태백시,28,2965,1560,"196,297.24"
2017,태양광,강원,평창군,51,5785,1560,"196,297.24"
2017,태양광,강원,홍천군,79,7524,1560,"196,297.24"
2017,태양광,강원,화천군,35,5545,1560,"196,297.24"
2017,태양광,강원,횡성군,109,16234,1560,"196,297.24"
2017,태양광,경기,가평군,56,4018.06,1974,"165,012.17"
2017,태양광,경기,고양시,89,7539.09,1974,"165,012.17"
2017,태양광,경기,과천시,2,119,1974,"165,012.17"
2017,태양광,경기,광명시,3,88.28,1974,"165,012.17"
2017,태양광,경기,광주시,60,3954.91,1974,"165,012.17"
2017,태양광,경기,구리시,5,755,1974,"165,012.17"
2017,태양광,경기,군포시,2,992.8,1974,"165,012.17"
2017,태양광,경기,김포시,108,8570.95,1974,"165,012.17"
2017,태양광,경기,남양주시,50,3294.04,1974,"165,012.17"
2017,태양광,경기,동두천시,14,997,1974,"165,012.17"
2017,태양광,경기,부천시,7,265.81,1974,"165,012.17"
2017,태양광,경기,성남시,21,2307.4,1974,"165,012.17"
2017,태양광,경기,수원시,45,2893.97,1974,"165,012.17"
2017,태양광,경기,시흥시,46,6377.96,1974,"165,012.17"
2017,태양광,경기,안산시,58,4337.63,1974,"165,012.17"
2017,태양광,경기,안성시,114,14712.03,1974,"165,012.17"
2017,태양광,경기,안양시,8,436.54,1974,"165,012.17"
2017,태양광,경기,양주시,66,2965.74,1974,"165,012.17"
2017,태양광,경기,양평군,59,4261.6,1974,"165,012.17"
2017,태양광,경기,여주시,129,13064.46,1974,"165,012.17"
2017,태양광,경기,연천군,55,4165.84,1974,"165,012.17"
2017,태양광,경기,오산시,10,484.76,1974,"165,012.17"
2017,태양광,경기,용인시,77,8013.92,1974,"165,012.17"
2017,태양광,경기,의왕시,4,183.07,1974,"165,012.17"
2017,태양광,경기,의정부시,11,337.51,1974,"165,012.17"
2017,태양광,경기,이천시,101,9808.09,1974,"165,012.17"
2017,태양광,경기,파주시,155,10855.09,1974,"165,012.17"
2017,태양광,경기,평택시,207,13787.66,1974,"165,012.17"
2017,태양광,경기,포천시,126,12413.26,1974,"165,012.17"
2017,태양광,경기,하남시,14,1391.54,1974,"165,012.17"
2017,태양광,경기,화성시,272,21619.16,1974,"165,012.17"
2017,태양광,경남,거제시,23,1585.41,1565,"223,312.28"
2017,태양광,경남,거창군,133,27305.64,1565,"223,312.28"
2017,태양광,경남,고성군,124,18770.82,1565,"223,312.28"
2017,태양광,경남,김해시,125,16768.86,1565,"223,312.28"
2017,태양광,경남,남해군,71,4061.71,1565,"223,312.28"
2017,태양광,경남,밀양시,95,9725.65,1565,"223,312.28"
2017,태양광,경남,사천시,153,16678.68,1565,"223,312.28"
2017,태양광,경남,산청군,109,14708.66,1565,"223,312.28"
2017,태양광,경남,양산시,56,8888.3,1565,"223,312.28"
2017,태양광,경남,의령군,43,8072.12,1565,"223,312.28"
2017,태양광,경남,진주시,92,17498.99,1565,"223,312.28"
2017,태양광,경남,창녕군,75,12028,1565,"223,312.28"
2017,태양광,경남,창원시,130,16432.73,1565,"223,312.28"
2017,태양광,경남,통영시,15,690.16,1565,"223,312.28"
2017,태양광,경남,하동군,119,12372.1,1565,"223,312.28"
2017,태양광,경남,함안군,87,16788.28,1565,"223,312.28"
2017,태양광,경남,함양군,20,4301.23,1565,"223,312.28"
2017,태양광,경남,합천군,95,16634.94,1565,"223,312.28"
2017,태양광,경북,경산시,84,11464.11,2674,"403,163.71"
2017,태양광,경북,경주시,89,14461.65,2674,"403,163.71"
2017,태양광,경북,고령군,34,4174.96,2674,"403,163.71"
2017,태양광,경북,구미시,143,19574.51,2674,"403,163.71"
2017,태양광,경북,군위군,65,12702,2674,"403,163.71"
2017,태양광,경북,김천시,134,20425.03,2674,"403,163.71"
2017,태양광,경북,문경시,64,13089.78,2674,"403,163.71"
2017,태양광,경북,봉화군,93,17185.7,2674,"403,163.71"
2017,태양광,경북,상주시,475,65052.63,2674,"403,163.71"
2017,태양광,경북,성주군,101,17634.37,2674,"403,163.71"
2017,태양광,경북,안동시,205,29111.95,2674,"403,163.71"
2017,태양광,경북,영덕군,25,5875.56,2674,"403,163.71"
2017,태양광,경북,영양군,110,13431.92,2674,"403,163.71"
2017,태양광,경북,영주시,291,36450.47,2674,"403,163.71"
2017,태양광,경북,영천시,184,33909.46,2674,"403,163.71"
2017,태양광,경북,예천군,179,23327.81,2674,"403,163.71"
2017,태양광,경북,울진군,19,1284.6,2674,"403,163.71"
2017,태양광,경북,의성군,170,38287.61,2674,"403,163.71"
2017,태양광,경북,청도군,34,3387.13,2674,"403,163.71"
2017,태양광,경북,청송군,59,6708.69,2674,"403,163.71"
2017,태양광,경북,칠곡군,49,4989.33,2674,"403,163.71"
2017,태양광,경북,포항시,67,10634.44,2674,"403,163.71"
2017,태양광,광주,광산구,274,46050.84,530,"71,733.57"
2017,태양광,광주,남구,31,5185.24,530,"71,733.57"
2017,태양광,광주,동구,12,2552.78,530,"71,733.57"
2017,태양광,광주,북구,139,12679.69,530,"71,733.57"
2017,태양광,광주,서구,74,5265.02,530,"71,733.57"
2017,태양광,대구,남구,5,189.73,171,"23,055.03"
2017,태양광,대구,달서구,36,5749.37,171,"23,055.03"
2017,태양광,대구,달성군,59,8042.21,171,"23,055.03"
2017,태양광,대구,동구,22,1712.76,171,"23,055.03"
2017,태양광,대구,북구,29,4933.9,171,"23,055.03"
2017,태양광,대구,서구,3,110,171,"23,055.03"
2017,태양광,대구,수성구,17,2317.06,171,"23,055.03"
2017,태양광,대전,대덕구,34,2676.97,153,"9,574.62"
2017,태양광,대전,동구,26,1157.32,153,"9,574.62"
2017,태양광,대전,서구,36,1554.45,153,"9,574.62"
2017,태양광,대전,유성구,33,3268.33,153,"9,574.62"
2017,태양광,대전,중구,24,917.55,153,"9,574.62"
2017,태양광,부산,강서구,75,13473.45,186,"22,643.27"
2017,태양광,부산,금정구,10,404.46,186,"22,643.27"
2017,태양광,부산,기장군,18,2833.02,186,"22,643.27"
2017,태양광,부산,남구,5,362.85,186,"22,643.27"
2017,태양광,부산,동구,3,94,186,"22,643.27"
2017,태양광,부산,동래구,12,713.48,186,"22,643.27"
2017,태양광,부산,부산진구,6,454.5,186,"22,643.27"
2017,태양광,부산,북구,4,254.29,186,"22,643.27"
2017,태양광,부산,사상구,11,1535.07,186,"22,643.27"
2017,태양광,부산,사하구,15,1356.41,186,"22,643.27"
2017,태양광,부산,서구,2,59.52,186,"22,643.27"
2017,태양광,부산,수영구,3,156.19,186,"22,643.27"
2017,태양광,부산,연제구,2,112.85,186,"22,643.27"
2017,태양광,부산,영도구,4,187.55,186,"22,643.27"
2017,태양광,부산,중구,4,151.28,186,"22,643.27"
2017,태양광,부산,해운대,6,164,186,"22,643.27"
2017,태양광,부산,해운대구,6,330.35,186,"22,643.27"
2017,태양광,서울,강남구,15,1284.96,291,"20,471.74"
2017,태양광,서울,강동구,11,507.7,291,"20,471.74"
2017,태양광,서울,강북구,14,397.66,291,"20,471.74"
2017,태양광,서울,강서구,12,506.16,291,"20,471.74"
2017,태양광,서울,관악구,14,906.4,291,"20,471.74"
2017,태양광,서울,광진구,21,1778.81,291,"20,471.74"
2017,태양광,서울,구로구,12,659.78,291,"20,471.74"
2017,태양광,서울,금천구,14,800.89,291,"20,471.74"
2017,태양광,서울,노원구,12,531.53,291,"20,471.74"
2017,태양광,서울,도봉구,16,592.8,291,"20,471.74"
2017,태양광,서울,동대문구,10,303,291,"20,471.74"
2017,태양광,서울,동작구,7,184.76,291,"20,471.74"
2017,태양광,서울,마포구,14,597.54,291,"20,471.74"
2017,태양광,서울,서대문구,9,344.3,291,"20,471.74"
2017,태양광,서울,서초구,9,403.49,291,"20,471.74"
2017,태양광,서울,성동구,2,1091.88,291,"20,471.74"
2017,태양광,서울,성북구,31,2916.75,291,"20,471.74"
2017,태양광,서울,송파구,20,3637.43,291,"20,471.74"
2017,태양광,서울,양천구,6,165.13,291,"20,471.74"
2017,태양광,서울,영등포구,9,1148.72,291,"20,471.74"
2017,태양광,서울,용산구,4,40,291,"20,471.74"
2017,태양광,서울,은평구,14,540.75,291,"20,471.74"
2017,태양광,서울,종로구,2,21,291,"20,471.74"
2017,태양광,서울,중구,4,853.3,291,"20,471.74"
2017,태양광,서울,중랑구,9,257,291,"20,471.74"
2017,태양광,세종,가람동,1,327,83,"12,076.30"
2017,태양광,세종,금남면,8,565.24,83,"12,076.30"
2017,태양광,세종,부강면,7,647.7,83,"12,076.30"
2017,태양광,세종,소정면,4,75.84,83,"12,076.30"
2017,태양광,세종,연기면,3,1169,83,"12,076.30"
2017,태양광,세종,연동면,19,1608.02,83,"12,076.30"
2017,태양광,세종,연서면,11,1471,83,"12,076.30"
2017,태양광,세종,장군면,4,288.5,83,"12,076.30"
2017,태양광,세종,전동면,6,837,83,"12,076.30"
2017,태양광,세종,전의면,4,715,83,"12,076.30"
2017,태양광,세종,조치원읍,7,312,83,"12,076.30"
2017,태양광,세종,한솔동,9,4060,83,"12,076.30"
2017,태양광,울산,남구,17,1303.65,103,"12,661.17"
2017,태양광,울산,동구,5,189,103,"12,661.17"
2017,태양광,울산,북구,26,4266,103,"12,661.17"
2017,태양광,울산,울주군,50,6585.14,103,"12,661.17"
2017,태양광,울산,중구,5,317.38,103,"12,661.17"
2017,태양광,인천,강화군,97,6632.42,221,"21,827.81"
2017,태양광,인천,계양구,4,243.06,221,"21,827.81"
2017,태양광,인천,남구,11,995.26,221,"21,827.81"
2017,태양광,인천,남동구,18,1632.7,221,"21,827.81"
2017,태양광,인천,부평구,8,781.36,221,"21,827.81"
2017,태양광,인천,서구,40,3414.3,221,"21,827.81"
2017,태양광,인천,연수구,5,492,221,"21,827.81"
2017,태양광,인천,옹진군,9,925,221,"21,827.81"
2017,태양광,인천,중구,29,6711.71,221,"21,827.81"
2017,태양광,전남,강진군,307,33728.25,5140,"640,268.19"
2017,태양광,전남,고흥군,569,62910.92,5140,"640,268.19"
2017,태양광,전남,곡성군,170,20912.36,5140,"640,268.19"
2017,태양광,전남,광양시,81,10111.48,5140,"640,268.19"
2017,태양광,전남,구례군,19,2395.24,5140,"640,268.19"
2017,태양광,전남,나주시,415,70471.02,5140,"640,268.19"
2017,태양광,전남,담양군,253,28237.11,5140,"640,268.19"
2017,태양광,전남,목포시,69,8225.79,5140,"640,268.19"
2017,태양광,전남,무안군,217,22540.03,5140,"640,268.19"
2017,태양광,전남,보성군,141,19788.49,5140,"640,268.19"
2017,태양광,전남,순천시,297,40960.01,5140,"640,268.19"
2017,태양광,전남,신안군,57,5432.15,5140,"640,268.19"
2017,태양광,전남,여수시,116,14476.03,5140,"640,268.19"
2017,태양광,전남,영광군,152,17596.92,5140,"640,268.19"
2017,태양광,전남,영암군,364,40363.31,5140,"640,268.19"
2017,태양광,전남,완도군,417,44240.64,5140,"640,268.19"
2017,태양광,전남,장성군,230,32647.02,5140,"640,268.19"
2017,태양광,전남,장흥군,102,12683.03,5140,"640,268.19"
2017,태양광,전남,진도군,70,10594.15,5140,"640,268.19"
2017,태양광,전남,함평군,189,25494.6,5140,"640,268.19"
2017,태양광,전남,해남군,682,84900.05,5140,"640,268.19"
2017,태양광,전남,화순군,223,31559.59,5140,"640,268.19"
2017,태양광,전북,고창군,503,55670.56,7447,"791,878.03"
2017,태양광,전북,군산시,440,52068.44,7447,"791,878.03"
2017,태양광,전북,김제시,1137,117842.6,7447,"791,878.03"
2017,태양광,전북,남원시,652,65989.45,7447,"791,878.03"
2017,태양광,전북,무주군,23,3465.2,7447,"791,878.03"
2017,태양광,전북,부안군,362,42151.43,7447,"791,878.03"
2017,태양광,전북,순창군,136,16511.39,7447,"791,878.03"
2017,태양광,전북,완주군,407,44785.06,7447,"791,878.03"
2017,태양광,전북,익산시,1127,129042.74,7447,"791,878.03"
2017,태양광,전북,임실군,491,45781.73,7447,"791,878.03"
2017,태양광,전북,장수군,174,26057.34,7447,"791,878.03"
2017,태양광,전북,전주시,417,34263.53,7447,"791,878.03"
2017,태양광,전북,정읍시,1312,128184.74,7447,"791,878.03"
2017,태양광,전북,진안군,266,30063.82,7447,"791,878.03"
2017,태양광,제주,서귀포시,22,3047.76,49,"4,867.21"
2017,태양광,제주,제주시,27,1819.45,49,"4,867.21"
2017,태양광,충남,계룡시,8,489.18,2978,"373,992.04"
2017,태양광,충남,공주시,262,25033.38,2978,"373,992.04"
2017,태양광,충남,금산군,146,17576.74,2978,"373,992.04"
2017,태양광,충남,논산시,577,65610.11,2978,"373,992.04"
2017,태양광,충남,당진시,160,19143.8,2978,"373,992.04"
2017,태양광,충남,보령시,232,28651.96,2978,"373,992.04"
2017,태양광,충남,부여군,305,37914.12,2978,"373,992.04"
2017,태양광,충남,서산시,182,23113.93,2978,"373,992.04"
2017,태양광,충남,서천군,255,34730.03,2978,"373,992.04"
2017,태양광,충남,아산시,197,22454.95,2978,"373,992.04"
2017,태양광,충남,연기군,29,1775.79,2978,"373,992.04"
2017,태양광,충남,예산군,128,12313.06,2978,"373,992.04"
2017,태양광,충남,천안시,119,13361.74,2978,"373,992.04"
2017,태양광,충남,청양군,100,15845.37,2978,"373,992.04"
2017,태양광,충남,태안군,124,21528.33,2978,"373,992.04"
2017,태양광,충남,홍성군,154,34449.55,2978,"373,992.04"
2017,태양광,충북,괴산군,200,19040,1770,"168,076.55"
2017,태양광,충북,단양군,32,4453,1770,"168,076.55"
2017,태양광,충북,보은군,176,17567,1770,"168,076.55"
2017,태양광,충북,영동군,92,18037,1770,"168,076.55"
2017,태양광,충북,옥천군,262,20930,1770,"168,076.55"
2017,태양광,충북,음성군,104,8385,1770,"168,076.55"
2017,태양광,충북,제천시,162,19624,1770,"168,076.55"
2017,태양광,충북,증평군,57,4907,1770,"168,076.55"
2017,태양광,충북,진천군,89,11376,1770,"168,076.55"
2017,태양광,충북,청원군,1,49.55,1770,"168,076.55"
2017,태양광,충북,청주시,376,23749,1770,"168,076.55"
2017,태양광,충북,충주시,219,19959,1770,"168,076.55"
2017,소수력,강원,강릉시,2,870,5,"1,863"
2017,소수력,강원,철원군,1,465,5,"1,863"
2017,소수력,강원,홍천군,1,430,5,"1,863"
2017,소수력,강원,화천군,1,98,5,"1,863"
2017,소수력,경기,구리시,1,45,2,405
2017,소수력,경기,안성시,1,360,2,405
2017,소수력,경남,하동군,1,99,1,99
2017,소수력,경북,문경시,1,220,6,"1,599"
2017,소수력,경북,봉화군,1,410,6,"1,599"
2017,소수력,경북,상주시,1,189,6,"1,599"
2017,소수력,경북,영주시,2,530,6,"1,599"
2017,소수력,경북,울진군,1,250,6,"1,599"
2017,소수력,부산,금정구,1,55,2,65
2017,소수력,부산,동래구,1,10,2,65
2017,소수력,서울,금천구,2,100,5,416
2017,소수력,서울,동작구,1,300,5,416
2017,소수력,서울,성동구,2,16,5,416
2017,소수력,전남,담양군,1,35,2,80
2017,소수력,전남,완도군,1,45,2,80
2017,소수력,전북,고창군,1,99,4,289
2017,소수력,전북,순창군,2,110,4,289
2017,소수력,전북,완주군,1,80,4,289
2017,소수력,충남,논산시,1,320,4,"1,470"
2017,소수력,충남,보령시,1,490,4,"1,470"
2017,소수력,충남,아산시,1,180,4,"1,470"
2017,소수력,충남,예산군,1,480,4,"1,470"
2017,풍력,강원,강릉시,1,80,2,179
2017,풍력,강원,홍천군,1,99,2,179
2017,풍력,경남,하동군,1,6,1,6
2017,풍력,제주,제주시,1,99.4,1,99.4
2017,풍력,충남,서산시,1,20,1,20
2017,바이오,강원,원주시,1,980,2,"1,780"
2017,바이오,강원,춘천시,1,800,2,"1,780"
2017,바이오,경기,연천군,1,450,3,"1,200"
2017,바이오,경기,이천시,2,750,3,"1,200"
2017,바이오,경남,양산시,2,1420,3,"1,870"
2017,바이오,경남,진주시,1,450,3,"1,870"
2017,바이오,광주,광산구,1,20,1,20
2017,바이오,전남,담양군,1,640,1,640
2017,바이오,전북,고창군,1,80,4,650
2017,바이오,전북,김제시,1,50,4,650
2017,바이오,전북,정읍시,2,520,4,650
2017,바이오,충남,논산시,1,600,3,"1,100"
2017,바이오,충남,청양군,2,500,3,"1,100"
2017,바이오,충북,청주시,1,750,2,845
2017,바이오,충북,충주시,1,95,2,845
2017,연료전지,경기,포천시,1,440,1,440
2017,연료전지,전북,완주군,1,420,1,420
2017,폐기물,강원,속초시,2,880,3,"1,378"
2017,폐기물,강원,태백시,1,498,3,"1,378"
2017,폐기물,경기,김포시,1,909,1,909
2017,폐기물,경남,거창군,1,133,3,673
2017,폐기물,경남,창원시,1,400,3,673
2017,폐기물,경남,함양군,1,140,3,673
2017,폐기물,경북,성주군,1,170,2,330
2017,폐기물,경북,칠곡군,1,160,2,330
2017,폐기물,전남,무안군,1,480,1,480
2017,폐기물,전북,전주시,1,320,1,320
2017,폐기물,충남,보령시,1,440,1,440
2017,폐기물,충북,음성군,1,500,2,"1,260"
2017,폐기물,충북,충주시,1,760,2,"1,260"
2017,매립지가스(LFG),대전,대덕구,1,99,1,99
2018,태양광,강원,강릉시,181,24414.81,2478,"368,186.33"
2018,태양광,강원,고성군,186,43228.74,2478,"368,186.33"
2018,태양광,강원,동해시,41,3895.41,2478,"368,186.33"
2018,태양광,강원,삼척시,67,14040.37,2478,"368,186.33"
2018,태양광,강원,속초시,34,3293.96,2478,"368,186.33"
2018,태양광,강원,양구군,362,41634.09,2478,"368,186.33"
2018,태양광,강원,양양군,19,3360.07,2478,"368,186.33"
2018,태양광,강원,영월군,106,17468.9,2478,"368,186.33"
2018,태양광,강원,원주시,286,29481.07,2478,"368,186.33"
2018,태양광,강원,인제군,232,34841,2478,"368,186.33"
2018,태양광,강원,정선군,54,7908,2478,"368,186.33"
2018,태양광,강원,철원군,156,40745.2,2478,"368,186.33"
2018,태양광,강원,춘천시,203,17584.87,2478,"368,186.33"
2018,태양광,강원,태백시,31,4998.11,2478,"368,186.33"
2018,태양광,강원,평창군,75,11302.71,2478,"368,186.33"
2018,태양광,강원,홍천군,179,22477.83,2478,"368,186.33"
2018,태양광,강원,화천군,108,19671.51,2478,"368,186.33"
2018,태양광,강원,횡성군,158,27839.68,2478,"368,186.33"
2018,태양광,경기,가평군,113,9622.06,3032,"298,203.62"
2018,태양광,경기,고양시,112,8139.06,3032,"298,203.62"
2018,태양광,경기,과천시,4,244,3032,"298,203.62"
2018,태양광,경기,광명시,6,213.28,3032,"298,203.62"
2018,태양광,경기,광주시,91,6221.91,3032,"298,203.62"
2018,태양광,경기,구리시,8,934,3032,"298,203.62"
2018,태양광,경기,군포시,8,1887,3032,"298,203.62"
2018,태양광,경기,김포시,181,16123.98,3032,"298,203.62"
2018,태양광,경기,남양주시,69,4639.32,3032,"298,203.62"
2018,태양광,경기,동두천시,18,1296,3032,"298,203.62"
2018,태양광,경기,부천시,9,1278.81,3032,"298,203.62"
2018,태양광,경기,성남시,14,1529.52,3032,"298,203.62"
2018,태양광,경기,수원시,53,3058.85,3032,"298,203.62"
2018,태양광,경기,시흥시,68,11293.96,3032,"298,203.62"
2018,태양광,경기,안산시,78,6746.63,3032,"298,203.62"
2018,태양광,경기,안성시,207,29245.93,3032,"298,203.62"
2018,태양광,경기,안양시,12,945.54,3032,"298,203.62"
2018,태양광,경기,양주시,91,5349.7,3032,"298,203.62"
2018,태양광,경기,양평군,101,7262.6,3032,"298,203.62"
2018,태양광,경기,여주군,97,9923.26,3032,"298,203.62"
2018,태양광,경기,여주시,148,20766.2,3032,"298,203.62"
2018,태양광,경기,연천군,98,13174.84,3032,"298,203.62"
2018,태양광,경기,오산시,18,1003.76,3032,"298,203.62"
2018,태양광,경기,용인시,112,13531.92,3032,"298,203.62"
2018,태양광,경기,의왕시,5,214.07,3032,"298,203.62"
2018,태양광,경기,의정부시,12,398.71,3032,"298,203.62"
2018,태양광,경기,이천시,173,24107.96,3032,"298,203.62"
2018,태양광,경기,파주시,234,18609.23,3032,"298,203.62"
2018,태양광,경기,평택시,259,21111.51,3032,"298,203.62"
2018,태양광,경기,포천시,192,18106.03,3032,"298,203.62"
2018,태양광,경기,하남시,18,1456.14,3032,"298,203.62"
2018,태양광,경기,화성시,423,39767.84,3032,"298,203.62"
2018,태양광,경남,거제시,30,1751.29,2294,"325,148.07"
2018,태양광,경남,거창군,213,38057.64,2294,"325,148.07"
2018,태양광,경남,고성군,151,21569.82,2294,"325,148.07"
2018,태양광,경남,김해시,170,21212.97,2294,"325,148.07"
2018,태양광,경남,남해군,118,9561.27,2294,"325,148.07"
2018,태양광,경남,마산시,2,117.88,2294,"325,148.07"
2018,태양광,경남,밀양시,148,13242.25,2294,"325,148.07"
2018,태양광,경남,사천시,179,19434.68,2294,"325,148.07"
2018,태양광,경남,산청군,169,29849.82,2294,"325,148.07"
2018,태양광,경남,양산시,73,10490.3,2294,"325,148.07"
2018,태양광,경남,의령군,67,15605.69,2294,"325,148.07"
2018,태양광,경남,진주시,124,20092.4,2294,"325,148.07"
2018,태양광,경남,진해시,1,9.6,2294,"325,148.07"
2018,태양광,경남,창녕군,108,16596,2294,"325,148.07"
2018,태양광,경남,창원시,152,20434.25,2294,"325,148.07"
2018,태양광,경남,통영시,26,1337.16,2294,"325,148.07"
2018,태양광,경남,하동군,191,25426.6,2294,"325,148.07"
2018,태양광,경남,함안군,128,21725.28,2294,"325,148.07"
2018,태양광,경남,함양군,61,9331.23,2294,"325,148.07"
2018,태양광,경남,합천군,183,29301.94,2294,"325,148.07"
2018,태양광,경북,경산시,127,15820,3907,"600,276"
2018,태양광,경북,경주시,123,21394.65,3907,"600,276"
2018,태양광,경북,고령군,62,7559.96,3907,"600,276"
2018,태양광,경북,구미시,208,23961.03,3907,"600,276"
2018,태양광,경북,군위군,109,17215,3907,"600,276"
2018,태양광,경북,김천시,234,35071.03,3907,"600,276"
